0 Hour,,6 Hour,,9 Hour,,15 Hour,,19 Hour,,22 Hour,,24 Hour,,48 Hour,
chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.)
-48.1183,-14212.1,-48.5372,12071.23037,-48.1183,2470.44617,-48.1454,4083.31375,-48.1859,5179.38698,-48.1945,2226.86,-48.2467,10566.6,-25.866,-1724.52889
-48.1048,-13838.5,-48.5237,12559.57888,-48.1048,2741.39757,-48.1319,4072.67421,-48.1724,5248.62174,-48.181,2258.7825,-48.2332,6206.69,-25.839,1596.72444
-48.0913,-12726.7,-48.5102,13023.64258,-48.0913,3002.3516,-48.1183,4069.25295,-48.1589,5302.65478,-48.1675,2288.5325,-48.2197,7001.98,-25.812,1654.75111
-48.0778,-10893.2,-48.4966,13461.28376,-48.0778,3249.30822,-48.1048,4073.44876,-48.1454,5339.88613,-48.154,2316.0625,-48.2062,7705.45,-25.785,-19.25
-48.0643,-8670.37,-48.4831,13866.53658,-48.0643,3478.76741,-48.0913,4085.74478,-48.1319,5359.11577,-48.1405,2341.3125,-48.1927,4665.77,-25.7579,-1356.39111
-48.0508,-6826.09,-48.4696,14232.14308,-48.0508,3686.22914,-48.0778,4106.49102,-48.1183,5358.8628,-48.127,2364.3275,-48.1792,5618.11,-25.7309,-2446.58222
-48.0373,-5853.5,-48.4561,14554.26273,-48.0373,3868.6934,-48.0643,4135.87251,-48.1048,5338.13903,-48.1135,2385.125,-48.1657,3580.86,-25.7039,-3054.38667
-48.0238,-5488.09,-48.4426,14826.49505,-48.0238,4023.16015,-48.0508,4173.91921,-48.0913,5296.26357,-48.0999,2403.7975,-48.1522,-3693.17,-25.6769,-1515.80444
-48.0103,-5297.28,-48.4291,15044.99951,-48.0103,4148.62937,-48.0373,4220.66111,-48.0778,5232.48641,-48.0864,2420.4525,-48.1387,-13680.9,-25.6498,1518.50222
-47.9967,-5123.31,-48.4156,15203.37562,-47.9967,4242.2749,-48.0238,4275.85317,-48.0643,5146.50756,-48.0729,2435.22,-48.1251,-7329.31,-25.6228,1932.97333
-47.9832,-4972.44,-48.4021,15300.34286,-47.9832,4303.249,-48.0103,4339.12037,-48.0508,5038.12703,-48.0594,2448.25,-48.1116,-4290.66,-25.5958,-2300.69333
-47.9697,-4691.22,-48.3886,15328.22073,-47.9697,4331.22549,-47.9967,4410.07153,-48.0373,4907.5448,-48.0459,2459.6725,-48.0981,5523.25,-25.5688,-7386.57778
-47.9562,-3998.81,-48.375,15286.15364,-47.9562,4325.70435,-47.9832,4487.98403,-48.0238,4755.11089,-48.0324,2469.64,-48.0846,15760.5,-25.5418,-8526.53333
-47.9427,-3034.59,-48.3615,15170.73148,-47.9427,4287.68555,-47.9697,4572.15159,-48.0103,4581.5253,-48.0189,2478.3125,-48.0711,14594.9,-25.5147,-5916.8
-47.9292,-2249.56,-48.348,14978.53841,-47.9292,4217.66907,-47.9562,4661.76921,-47.9967,4387.55701,-48.0054,2485.8125,-48.0576,13293.4,-25.4877,-2947.66667
-47.9157,-1723.09,-48.3345,14710.85395,-47.9157,4117.15488,-47.9427,4755.89684,-47.9832,4174.36804,-47.9919,2492.2825,-48.0441,5433.84,-25.4607,-982.75111
-47.9022,-1264.03,-48.321,14366.39759,-47.9022,3987.14296,-47.9292,4853.47448,-47.9697,3943.2074,-47.9783,2497.8275,-48.0306,10842.8,-25.4337,544.11111
-47.8887,-741.062,-48.3075,13946.4488,-47.8887,3830.13328,-47.9157,4953.34209,-47.9562,3695.58008,-47.9648,2502.55,-48.0171,8474.84,-25.4066,958.24889
-47.8751,-174.719,-48.294,13451.0071,-47.8751,3648.29984,-47.9022,5054.37464,-47.9427,3433.16609,-47.9513,2506.525,-48.0036,7643.91,-25.3796,-631.13778
-47.8616,128.875,-48.2805,12882.63198,-47.8616,3442.79459,-47.8887,5155.41713,-47.9292,3157.84543,-47.9378,2509.825,-47.99,6575.5,-25.3526,-2262.30667
-47.8481,-49.3438,-48.267,12246.44292,-47.8481,3216.2915,-47.8751,5255.20902,-47.9157,2871.52311,-47.9243,2512.525,-47.9765,-3941.22,-25.3256,-1068.11111
-47.8346,-589.156,-48.2535,11546.91942,-47.8346,2970.79055,-47.8616,5352.49136,-47.9022,2576.29411,-47.9108,2514.625,-47.963,198.859,-25.2986,2012.58222
-47.8211,-1304.22,-48.2399,10788.96789,-47.8211,2709.29171,-47.8481,5446.21855,-47.8887,2274.18345,-47.8973,2516.175,-47.9495,4182.19,-25.2715,2974.36
-47.8076,-1973.75,-48.2264,9977.49417,-47.8076,2433.29497,-47.8346,5535.24057,-47.8751,1967.40999,-47.8838,2517.175,-47.936,6520.95,-25.2445,250.55556
-47.7941,-2322.31,-48.2129,9119.96449,-47.7941,2144.80029,-47.8211,5618.3024,-47.8616,1658.111,-47.8703,2517.625,-47.9225,9234.17,-25.2175,-3609.94667
-47.7806,-2424.44,-48.1994,8225.33834,-47.7806,1846.80765,-47.8076,5694.529,-47.8481,1348.46534,-47.8567,2517.55,-47.909,14478.5,-25.1905,-5882.48889
-47.7671,-2588.34,-48.1859,7300.01521,-47.7671,1540.31702,-47.7941,5762.98037,-47.8346,1040.54303,-47.8432,2516.925,-47.8955,8032.48,-25.1635,-6255.82222
-47.7536,-2816,-48.1724,6351.6746,-47.7536,1227.32838,-47.7806,5822.72647,-47.8211,736.39407,-47.8297,2515.775,-47.882,18868.3,-25.1364,-5183.28889
-47.74,-2887.22,-48.1589,5392.47599,-47.74,910.51589,-47.7671,5873.07727,-47.8076,437.96345,-47.8162,2514.05,-47.8684,13355.5,-25.1094,-2777.13778
-47.7265,-2800.91,-48.1454,4428.1789,-47.7265,590.03117,-47.7536,5913.34277,-47.7941,147.12619,-47.8027,2511.75,-47.8549,10788.5,-25.0824,-283.61111
-47.713,-2706,-48.1319,3469.0228,-47.713,269.04836,-47.74,5942.92314,-47.7806,-134.36773,-47.7892,2508.85,-47.8414,6351.84,-25.0554,58.13867
-47.6995,-2572.34,-48.1183,2524.39559,-47.6995,-51.93256,-47.7265,5961.428,-47.7671,-404.76979,-47.7757,2505.375,-47.8279,12804.9,-25.0283,-2043.58222
-47.686,-2204.28,-48.1048,1600.48011,-47.686,-370.41162,-47.713,5968.37747,-47.7536,-662.862,-47.7622,2501.25,-47.8144,5947.23,-25.0013,-4172.47111
-47.6725,-1331.44,-48.0913,708.5841,-47.6725,-684.88884,-47.6995,5963.58653,-47.74,-907.0621,-47.7487,2496.4675,-47.8009,9420.83,-24.9743,-4483.86667
-47.659,110.844,-48.0778,-144.89294,-47.659,-994.86424,-47.686,5946.74515,-47.7265,-1136.3451,-47.7351,2491.015,-47.7874,5132.25,-24.9473,-3864.11111
-47.6455,1642.47,-48.0643,-953.55152,-47.6455,-1298.33786,-47.6725,5917.72332,-47.713,-1349.50324,-47.7216,2484.8425,-47.7739,10490.6,-24.9203,-3802.77778
-47.632,2548.44,-48.0508,-1709.71214,-47.632,-1593.30972,-47.659,5876.65099,-47.6995,-1545.79201,-47.7081,2477.905,-47.7604,15951.2,-24.8932,-4074.55556
-47.6184,2648.44,-48.0373,-2408.25532,-47.6184,-1879.10554,-47.6455,5823.39816,-47.686,-1724.42242,-47.6946,2470.14,-47.7468,10177.5,-24.8662,-3865.44444
-47.6049,2439.09,-48.0238,-3044.70156,-47.6049,-2154.57394,-47.632,5758.1248,-47.6725,-1884.77446,-47.6811,2461.485,-47.7333,9296.75,-24.8392,-3521.72444
-47.5914,2411.47,-48.0103,-3613.93137,-47.5914,-2417.54065,-47.6184,5680.98174,-47.659,-2026.34813,-47.6676,2451.8425,-47.7198,-1886.78,-24.8122,-3703.44444
-47.5779,2607.75,-47.9967,-4114.87566,-47.5779,-2668.00571,-47.6049,5592.19731,-47.6455,-2148.98342,-47.6541,2441.125,-47.7063,-9280.37,-24.7851,-4084.88889
-47.5644,2783.69,-47.9832,-4543.91401,-47.5644,-2904.46912,-47.5914,5492.10727,-47.632,-2252.40535,-47.6406,2429.2175,-47.6928,-2222.69,-24.7581,-4156.64
-47.5509,2798.5,-47.9697,-4901.89744,-47.5509,-3126.43093,-47.5779,5380.9366,-47.6184,-2336.68026,-47.6271,2415.985,-47.6793,-8566.81,-24.7311,-4064.64
-47.5374,2751.22,-47.9562,-5189.46647,-47.5374,-3333.39115,-47.5644,5259.24028,-47.6049,-2401.91544,-47.6136,2401.28,-47.6658,-11486.8,-24.7041,-3539.36
-47.5239,2898.34,-47.9427,-5405.98161,-47.5239,-3525.34981,-47.5509,5127.45829,-47.5914,-2448.49724,-47.6,2384.9375,-47.6523,-6099.22,-24.6771,-1558.38667
-47.5104,3481.19,-47.9292,-5555.28335,-47.5104,-3701.80694,-47.5374,4986.00059,-47.5779,-2476.70565,-47.5865,2366.78,-47.6388,-4673.55,-24.65,1453
-47.4968,4293.16,-47.9157,-5641.21221,-47.4968,-3863.08815,-47.5239,4835.49216,-47.5644,-2487.19069,-47.573,2346.625,-47.6252,4473.47,-24.623,2748.27556
-47.4833,4746.75,-47.9022,-5665.6887,-47.4833,-4010.54228,-47.5104,4676.55298,-47.5509,-2480.68233,-47.5595,2324.265,-47.6117,9162.39,-24.596,670.19556
-47.4698,4592.12,-47.8887,-5635.75331,-47.4698,-4143.99494,-47.4968,4509.80451,-47.5374,-2458.02059,-47.546,2299.485,-47.5982,-2267.66,-24.569,-2387.86222
-47.4563,4054.34,-47.8751,-5557.3761,-47.4563,-4265.94617,-47.4833,4335.91383,-47.5239,-2420.17045,-47.5325,2272.11,-47.5847,4340.67,-24.542,-2969.27556
-47.4428,3518.09,-47.8616,-5437.81841,-47.4428,-4376.396,-47.4698,4155.62733,-47.5104,-2368.10693,-47.519,2241.89,-47.5712,9914.94,-24.5149,-1610.75111
-47.4293,3141.69,-47.8481,-5283.05038,-47.4293,-4477.84444,-47.4563,3969.47498,-47.4968,-2303.14648,-47.5055,2208.64,-47.5577,4019.48,-24.4879,-1855.33333
-47.4158,2812.94,-47.8346,-5102.6725,-47.4158,-4572.29152,-47.4428,3778.36676,-47.4833,-2226.61617,-47.492,2172.155,-47.5442,8362.7,-24.4609,-4338.61333
-47.4023,2469.66,-47.8211,-4903.7253,-47.4023,-4661.23728,-47.4293,3582.85764,-47.4698,-2139.83747,-47.4784,2132.28,-47.5307,-3079.03,-24.4339,-5359.86667
-47.3888,2191.75,-47.8076,-4694.52926,-47.3888,-4747.18172,-47.4158,3383.7326,-47.4563,-2044.31036,-47.4649,2088.8425,-47.5172,1047.25,-24.4068,-2574.69333
-47.3752,2098.06,-47.7941,-4484.04491,-47.3752,-4831.95038,-47.4023,3181.52162,-47.4428,-1941.62485,-47.4514,2041.735,-47.5037,4636.31,-24.3798,1042.69333
-47.3617,2121.03,-47.7806,-4281.23274,-47.3617,-4917.89228,-47.3888,2976.94468,-47.4293,-1833.13094,-47.4379,1990.8275,-47.4901,3386.23,-24.3528,1340.66667
-47.3482,1856.78,-47.7671,-4093.77326,-47.3482,-5006.83295,-47.3752,2770.46882,-47.4158,-1720.57862,-47.4244,1936.0775,-47.4766,2030.7,-24.3258,-1124.16889
-47.3347,935.531,-47.7536,-3930.62699,-47.3347,-5101.27241,-47.3617,2562.53493,-47.4023,-1605.52289,-47.4109,1877.5,-47.4631,13623.5,-24.2988,-2427.11111
-47.3212,-500.406,-47.74,-3798.40334,-47.3212,-5202.21069,-47.3482,2353.6435,-47.3888,-1489.47374,-47.3974,1815.0925,-47.4496,11892,-24.2717,-1327.64
-47.3077,-1844.94,-47.7265,-3705.00494,-47.3077,-5311.64781,-47.3347,2144.07251,-47.3752,-1373.93277,-47.3839,1749,-47.4361,11000.6,-24.2447,-539.33333
-47.2942,-2513.34,-47.713,-3656.40126,-47.2942,-5431.08381,-47.3212,1934.26043,-47.3617,-1260.41681,-47.3704,1679.3275,-47.4226,10720.9,-24.2177,-1934.86222
-47.2807,-2361.09,-47.6995,-3658.35282,-47.2807,-5561.5187,-47.3077,1724.23873,-47.3482,-1150.21493,-47.3568,1606.2975,-47.4091,9659.84,-24.1907,-3808.75111
-47.2672,-1740.28,-47.686,-3714.70011,-47.2672,-5702.95251,-47.2942,1514.2544,-47.3347,-1044.57564,-47.3433,1530.2025,-47.3956,-730.391,-24.1637,-4006.44444
-47.2537,-1101.59,-47.6725,-3829.92364,-47.2537,-5855.88526,-47.2807,1304.50391,-47.3212,-944.75092,-47.3298,1451.36,-47.3821,1980.14,-24.1366,-3008.38667
-47.2401,-733.938,-47.659,-4004.02393,-47.2401,-6020.14241,-47.2672,1094.88223,-47.3077,-851.80228,-47.3163,1370.1875,-47.3685,8668.58,-24.1096,-2233.16444
-47.2266,-778.594,-47.6455,-4242.12147,-47.2266,-6195.07312,-47.2537,885.64435,-47.2942,-766.54322,-47.3028,1287.11,-47.355,10736,-24.0826,-1606.22222
-47.2131,-1144.75,-47.632,-4541.01677,-47.2131,-6380.50286,-47.2401,676.75797,-47.2807,-689.91022,-47.2893,1202.655,-47.3415,12757.3,-24.0556,-926.50222
-47.1996,-1774.22,-47.6184,-4898.99903,-47.1996,-6574.93164,-47.2266,468.22766,-47.2672,-622.49805,-47.2758,1117.375,-47.328,13568.4,-24.0285,-1640.41778
-47.1861,-2780.5,-47.6049,-5315.01137,-47.1861,-6776.3595,-47.2131,260.23606,-47.2537,-564.83694,-47.2623,1031.86,-47.3145,8634.84,-24.0015,-4561.37778
-47.1726,-3980.09,-47.5914,-5785.42299,-47.1726,-6982.78645,-47.1996,52.87816,-47.2401,-517.22185,-47.2488,946.75,-47.301,4179.86,-23.9745,-7256.08889
-47.1591,-4774.19,-47.5779,-6302.55441,-47.1591,-7192.71252,-47.1861,-153.59607,-47.2266,-480.18914,-47.2352,862.6725,-47.2875,3942.39,-23.9475,-6770.88889
-47.1456,-4722.66,-47.5644,-6862.56613,-47.1456,-7403.13774,-47.1726,-358.90666,-47.2131,-453.72049,-47.2217,780.28,-47.274,156.828,-23.9205,-4176.49778
-47.1321,-3958.72,-47.5509,-7457.77866,-47.1321,-7611.56214,-47.1591,-562.67862,-47.1996,-437.8474,-47.2082,700.265,-47.2605,4359.09,-23.8934,-3217.52889
-47.1185,-2955.25,-47.5374,-8079.2325,-47.1185,-7814.81109,-47.1456,-764.40699,-47.1861,-432.60087,-47.1947,623.235,-47.2469,4876.73,-23.8664,-4806.17778
-47.105,-2120.72,-47.5239,-8716.68815,-47.105,-8010.7339,-47.1321,-963.50178,-47.1726,-437.76189,-47.1812,549.8125,-47.2334,3286.75,-23.8394,-6251.6
-47.0915,-1687.84,-47.5104,-9363.74614,-47.0915,-8195.15596,-47.1185,-1159.3097,-47.1591,-453.14297,-47.1677,480.5925,-47.2199,-6629.5,-23.8124,-5978.62222
-47.078,-1885.56,-47.4968,-10007.17571,-47.078,-8366.0773,-47.105,-1350.98236,-47.1456,-478.3071,-47.1542,416.0625,-47.2064,3363.94,-23.7853,-5193.51111
-47.0645,-2782.66,-47.4833,-10637.59989,-47.0645,-8519.49793,-47.0915,-1537.71151,-47.1321,-512.91028,-47.1407,356.7175,-47.1929,7413.22,-23.7583,-4177.16444
-47.051,-4046.75,-47.4698,-11246.26792,-47.051,-8652.41789,-47.078,-1718.61719,-47.1185,-556.3718,-47.1272,302.9525,-47.1794,5268.34,-23.7313,-1161.86222
-47.0375,-5349.91,-47.4563,-11820.38031,-47.0375,-8762.3372,-47.0645,-1892.48442,-47.105,-608.16559,-47.1137,255.0475,-47.1659,2512.05,-23.7043,3316.88889
-47.024,-6493.91,-47.4428,-12349.69756,-47.024,-8846.25588,-47.051,-2058.46321,-47.0915,-667.64842,-47.1001,213.25,-47.1524,2559.97,-23.6773,5105.64444
-47.0105,-7149.22,-47.4293,-12826.54018,-47.0105,-8901.67396,-47.0375,-2215.37861,-47.078,-734.10179,-47.0866,177.6875,-47.1389,16373.8,-23.6502,2293.69333
-46.9969,-7093.62,-47.4158,-13239.38868,-46.9969,-8924.91679,-47.024,-2362.18562,-47.0645,-806.5877,-47.0731,148.40625,-47.1253,9531.92,-23.6232,-1316.52889
-46.9834,-6518.03,-47.4023,-13582.48356,-46.9834,-8915.33374,-47.0105,-2497.98927,-47.051,-884.26264,-47.0596,125.34375,-47.1118,-3297.61,-23.5962,-2101.80444
-46.9699,-5917.69,-47.3888,-13847.50533,-46.9699,-8870.25017,-46.9969,-2621.69072,-47.0375,-966.15763,-47.0461,108.35925,-47.0983,-11100.6,-23.5692,-2422.69333
-46.9564,-5572.47,-47.3752,-14026.34363,-46.9564,-8787.66611,-46.9834,-2732.62768,-47.024,-1051.17964,-47.0326,97.203,-47.0848,2618.11,-23.5422,-5881.15556
-46.9429,-5347.84,-47.3617,-14116.66075,-46.9429,-8667.08157,-46.9699,-2830.03135,-47.0105,-1138.17019,-47.0191,91.578,-47.0713,-2036.36,-23.5151,-9757.28889
-46.9294,-5084.37,-47.3482,-14114.18629,-46.9294,-8507.49658,-46.9564,-2913.34176,-46.9969,-1225.99317,-47.0056,91.1095,-47.0578,9609.72,-23.4881,-8317.24444
-46.9159,-4872.09,-47.3347,-14014.44075,-46.9159,-8307.91117,-46.9429,-2982.11394,-46.9834,-1313.17579,-46.9921,95.32825,-47.0443,5809.11,-23.4611,-2429.33333
-46.9024,-4913.5,-47.3212,-13818.70464,-46.9024,-8068.82536,-46.9294,-3036.17791,-46.9699,-1398.51493,-46.9785,103.76575,-47.0308,3455.06,-23.4341,757.64
-46.8889,-5168.59,-47.3077,-13526.33846,-46.8889,-7790.23918,-46.9159,-3075.43369,-46.9564,-1480.51059,-46.965,115.875,-47.0173,10345.1,-23.407,-1651.58222
-46.8753,-5285.75,-47.2942,-13138.62272,-46.8753,-7472.97793,-46.9024,-3100.08131,-46.9429,-1557.73278,-46.9515,131.1095,-47.0038,3836.84,-23.38,-4451.33333
-46.8618,-5018.22,-47.2807,-12658.11792,-46.8618,-7119.39108,-46.8889,-3110.57079,-46.9294,-1628.67148,-46.938,148.922,-46.9902,-3765.2,-23.353,-3160
-46.8483,-4427.19,-47.2672,-12088.02458,-46.8483,-6729.80393,-46.8753,-3107.27272,-46.9159,-1691.7967,-46.9245,168.78125,-46.9767,10271.4,-23.326,-831.24889
-46.8348,-3676.06,-47.2537,-11436.0232,-46.8348,-6307.71651,-46.8618,-3090.99594,-46.9024,-1745.73844,-46.911,190.14075,-46.9632,-290.719,-23.299,-2175.58222
-46.8213,-3019.06,-47.2401,-10705.52419,-46.8213,-5855.12885,-46.8483,-3062.66109,-46.8889,-1788.93169,-46.8975,212.547,-46.9497,382.969,-23.2719,-5355.24444
-46.8078,-2647.03,-47.2266,-9905.70834,-46.8078,-5375.54096,-46.8348,-3023.2682,-46.8753,-1820.07845,-46.884,235.547,-46.9362,-5789.89,-23.2449,-4812.48889
-46.7943,-2534.5,-47.2131,-9043.18597,-46.7943,-4871.95288,-46.8213,-2973.96729,-46.8618,-1837.86973,-46.8705,258.765,-46.9227,2029.06,-23.2179,-101.58311
-46.7808,-2560.72,-47.1996,-8128.1976,-46.7808,-4348.86463,-46.8078,-2916.05838,-46.8483,-1841.12752,-46.8569,281.9225,-46.9092,420.437,-23.1909,3178.47111
-46.7673,-2509.72,-47.1861,-7167.14372,-46.7673,-3810.27623,-46.7943,-2850.89151,-46.8348,-1828.82681,-46.8434,304.75,-46.8957,-6934,-23.1639,1165.22222
-46.7538,-2206.81,-47.1726,-6171.54484,-46.7538,-3260.18771,-46.7808,-2779.82169,-46.8213,-1800.12261,-46.8299,327.125,-46.8822,2662.37,-23.1368,-3421.16889
-46.7402,-1715.47,-47.1591,-5151.64148,-46.7402,-2703.42437,-46.7673,-2704.19395,-46.8078,-1754.3549,-46.8164,348.97,-46.8686,-1890.48,-23.1098,-5252.31111
-46.7267,-1165.44,-47.1456,-4114.47412,-46.7267,-2144.83569,-46.7538,-2625.59332,-46.7943,-1691.1187,-46.8029,370.2825,-46.8551,5049.86,-23.0828,-2856.27556
-46.7132,-578.75,-47.1321,-3072.2033,-46.7132,-1589.24696,-46.7402,-2545.07479,-46.7808,-1610.01399,-46.7894,391.14,-46.8416,-3002.63,-23.0558,334.33333
-46.6997,-29.3125,-47.1185,-2034.00042,-46.6997,-1041.15822,-46.7267,-2464.14337,-46.7673,-1511.25077,-46.7759,411.7025,-46.8281,-3223.5,-23.0287,570.72
-46.6862,253.656,-47.105,-1009.04429,-46.6862,-505.06948,-46.7132,-2383.89413,-46.7538,-1394.92905,-46.7624,432.1725,-46.8146,11940.1,-23.0017,-1822.08444
-46.6727,124,-47.0915,-6.5062,-46.6727,14.01922,-46.6997,-2305.25709,-46.7402,-1261.55594,-46.7489,452.8125,-46.8011,2453.7,-22.9747,-3351
-46.6592,-236.875,-47.078,965.93333,-46.6592,512.10787,-46.6862,-2229.27228,-46.7267,-1112.0522,-46.7353,473.89,-46.7876,677.594,-22.9477,-2404.11111
-46.6457,-559.375,-47.0645,1899.3138,-46.6457,985.69644,-46.6727,-2156.46471,-46.7132,-947.20096,-46.7218,495.75,-46.7741,12585.4,-22.9207,-1569.80444
-46.6322,-891.813,-47.051,2787.87471,-46.6322,1430.2849,-46.6592,-2087.52941,-46.6997,-768.3217,-46.7083,518.7025,-46.7606,-842.422,-22.8936,-3415.02667
-46.6186,-1380.59,-47.0375,3625.21554,-46.6186,1843.54795,-46.6457,-2022.70641,-46.6862,-576.72492,-46.6948,543.095,-46.747,-4005.77,-22.8666,-5905.33333
-46.6051,-1861,-47.024,4405.5758,-46.6051,2223.13612,-46.6322,-1962.12574,-46.6727,-374.12962,-46.6813,569.235,-46.7335,12868.7,-22.8396,-5357.82222
-46.5916,-2073,-47.0105,5123.83497,-46.5916,2565.7241,-46.6186,-1905.63187,-46.6592,-162.0983,-46.6678,597.39,-46.72,10230.6,-22.8126,-2845.08444
-46.5781,-1988.72,-46.9969,5777.2203,-46.5781,2871.31187,-46.6051,-1853.00584,-46.6457,57.18405,-46.6543,627.8125,-46.7065,5114.31,-22.7855,-2988.02667
-46.5646,-1735.06,-46.9834,6363.59561,-46.5646,3137.39941,-46.5916,-1803.62222,-46.6322,281.99242,-46.6408,660.72,-46.693,24553.7,-22.7585,-6085.95556
-46.5511,-1421.44,-46.9699,6880.82832,-46.5511,3364.9867,-46.5781,-1756.826,-46.6186,510.0971,-46.6273,696.22,-46.6795,15726.2,-22.7315,-6874.31111
-46.5376,-1080.16,-46.9564,7328.2779,-46.5376,3553.57369,-46.5646,-1711.64723,-46.6051,739.49752,-46.6138,734.4375,-46.666,2212.52,-22.7045,-3129.49778
-46.5241,-762.875,-46.9429,7706.58387,-46.5241,3704.66038,-46.5511,-1666.92593,-46.5916,968.02147,-46.6002,775.36,-46.6525,5994.48,-22.6775,-40.36111
-46.5106,-721.375,-46.9294,8017.0257,-46.5106,3819.24673,-46.5376,-1621.67211,-46.5781,1193.51395,-46.5867,818.9525,-46.639,6218.3,-22.6504,-2257.08444
-46.497,-1230.13,-46.9159,8262.1629,-46.497,3900.00743,-46.5241,-1574.28081,-46.5646,1413.97497,-46.5732,865.125,-46.6254,11598.3,-22.6234,-6366.13333
-46.4835,-2177.63,-46.9024,8444.55496,-46.4835,3949.09303,-46.5106,-1523.50705,-46.5511,1627.42953,-46.5597,913.6875,-46.6119,1023.06,-22.5964,-6394.8
-46.47,-3115.13,-46.8889,8567.40137,-46.47,3969.17823,-46.497,-1467.66481,-46.5376,1832.01263,-46.5462,964.4525,-46.5984,4482.41,-22.5694,-3131.97333
-46.4565,-3635.69,-46.8753,8636.24774,-46.4565,3965.26298,-46.4835,-1405.44114,-46.5241,2025.90427,-46.5327,1017.1575,-46.5849,1926.27,-22.5424,-1942.16889
-46.443,-3592.78,-46.8618,8654.72113,-46.443,3939.84728,-46.47,-1335.36508,-46.5106,2207.54446,-46.5192,1071.485,-46.5714,2455.94,-22.5153,-3656.72444
-46.4295,-3089.53,-46.8483,8628.36735,-46.4295,3897.93109,-46.4565,-1255.90666,-46.497,2375.41588,-46.5057,1127.14,-46.5579,11104.9,-22.4883,-4146.80444
-46.416,-2276.72,-46.8348,8562.94589,-46.416,3844.51438,-46.443,-1165.84589,-46.4835,2528.24315,-46.4922,1183.7825,-46.5444,1990.19,-22.4613,-2082.16444
-46.4025,-1284.03,-46.8213,8465.49624,-46.4025,3783.09714,-46.4295,-1063.96781,-46.47,2664.87897,-46.4786,1241.0625,-46.5309,974.312,-22.4343,-758.66667
-46.389,-371,-46.8078,8338.5779,-46.389,3719.17934,-46.416,-949.33243,-46.4565,2784.32334,-46.4651,1298.625,-46.5174,-4354.09,-22.4072,-1853.83556
-46.3754,35.7812,-46.7943,8191.15036,-46.3754,3657.43563,-46.4025,-821.12479,-46.443,2885.92627,-46.4516,1356.14,-46.5039,-3704.06,-22.3802,-3101.77778
-46.3619,-316.813,-46.7808,8028.33312,-46.3619,3602.01662,-46.389,-678.7849,-46.4295,2968.99775,-46.4381,1413.3125,-46.4903,-5740.41,-22.3532,-3168.05778
-46.3484,-1080.75,-46.7673,7853.96566,-46.3484,3558.09697,-46.3754,-522.06626,-46.416,3033.15779,-46.4246,1469.845,-46.4768,6683.69,-22.3262,-3602.16889
-46.3349,-1609.16,-46.7538,7674.44748,-46.3349,3530.17667,-46.3619,-351.05691,-46.4025,3078.3464,-46.4111,1525.4525,-46.4633,12034.5,-22.2992,-4581.46667
-46.3214,-1656.75,-46.7402,7494.04204,-46.3214,3521.25567,-46.3484,-165.94537,-46.389,3104.38356,-46.3976,1579.9375,-46.4498,11357.9,-22.2721,-3656.69333
-46.3079,-1508.66,-46.7267,7317.02067,-46.3079,3535.33396,-46.3349,32.60831,-46.3754,3111.46189,-46.3841,1633.0775,-46.4363,1103.89,-22.2451,-513.77778
-46.2944,-1489.03,-46.7132,7146.36705,-46.2944,3575.91151,-46.3214,243.70411,-46.3619,3099.99117,-46.3706,1684.7025,-46.4228,4465.28,-22.2181,1579.36
-46.2809,-1518.94,-46.6997,6984.64069,-46.2809,3645.98829,-46.3079,466.24201,-46.3484,3070.23903,-46.357,1734.7025,-46.4093,3533.92,-22.1911,1064.13778
